id_encuestado,pregunta_texto,respuesta,id_pregunta,seccion
24,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
25,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
26,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
27,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
28,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
29,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
30,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
31,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
32,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
33,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
34,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
35,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
36,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
37,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",0,12,Salud y Ansiedad
38,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
39,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
40,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
41,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",0,12,Salud y Ansiedad
42,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
43,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
44,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
45,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
46,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
47,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",0,12,Salud y Ansiedad
48,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
49,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",0,12,Salud y Ansiedad
50,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
51,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
52,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
53,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
54,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
55,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
56,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
57,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
58,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
59,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
60,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
61,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
62,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
63,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
64,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
65,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
66,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
67,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
68,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
69,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
70,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
71,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
72,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
73,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
74,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
75,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
76,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
77,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
78,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",0,12,Salud y Ansiedad
79,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
80,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
81,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
82,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
83,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
84,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
85,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
86,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
87,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",0,12,Salud y Ansiedad
88,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",3,12,Salud y Ansiedad
89,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
90,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
91,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
92,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
93,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
94,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
95,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",1,12,Salud y Ansiedad
96,"Durante las últimas dos semanas, ¿con qué frecuencia ha sentido nerviosismo o estrés? (0 = Ningún día, 1 = Varios días, 2 = Más de la mitad de los días, 3 = Casi todos los días)",2,12,Salud y Ansiedad
